atom,id,url,file_line,code
Operator Precedence,9,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/media/i2c/noon010pc30.c#L490,noon010pc30.c#L490,&info->lock
Operator Precedence,10,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/cam/mmc/mmc_xpt.c#L770,mmc_xpt.c#L770,&done_ccb->mmcio
Operator Precedence,11,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/misc/atmel-ssc.c#L57,atmel-ssc.c#L57,&ssc->pdev->dev
Operator Precedence,12,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/ethernet/ibm/ibmveth.c#L1710,ibmveth.c#L1710,&dev->dev.kobj
Operator Precedence,13,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/media/pci/bt8xx/bttv-driver.c#L4246,bttv-driver.c#L4246,&btv->ctrl_handler
Operator Precedence,14,https://github.com/WebKit/webkit/blob/e8c73206a09f734bc64f77d6275a727aa2811754/Source/ThirdParty/libwebrtc/Source/third_party/protobuf/php/ext/google/protobuf/upb.c#L9872,upb.c#L9872,b64lookup(ptr[0]) << 18 | b64lookup(ptr[1]) << 12 | b64lookup(ptr[2]) << 6
Operator Precedence,15,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/s390/char/tty3270.c#L1167,tty3270.c#L1167,"i = 0, cell = line->cells"
Operator Precedence,16,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/kernel/workqueue.c#L3904,workqueue.c#L3904,&wq->dfl_pwq->pool->lock
Operator Precedence,17,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/security/nss/lib/softoken/pkcs11c.c#L1519,pkcs11c.c#L1519,*context->update
Operator Precedence,18,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/lib/CodeGen/CGCall.cpp#L292,CGCall.cpp#L292,"SmallVector < FunctionProtoType::ExtParameterInfo, 16 > paramInfos"
Operator Precedence,19,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/binutils/bfd/ieee.c#L930,ieee.c#L930,ieee->external_symbol_max_index - ieee->external_symbol_min_index + 1
Operator Precedence,20,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/dev/pms/freebsd/driver/ini/src/agtiapi.c#L3111,agtiapi.c#L3111,&pmcsc->sendLock
Operator Precedence,21,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/wireless/ath/ath10k/mac.c#L6448,mac.c#L6448,&arvif->wmm_params
Operator Precedence,22,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.c-torture/compile/pr61684.c#L15,pr61684.c#L15,(c && 1) & *b
Operator Precedence,23,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/gpu/drm/i915/gvt/sched_policy.c#L238,sched_policy.c#L238,&gvt->service_request
Operator Precedence,24,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/fs/jffs2/write.c#L485,write.c#L485,&dir_f->vfs_inode
Operator Precedence,25,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/sparc64/pci/fire.c#L722,fire.c#L722,&sc->sc_dma_methods
Operator Precedence,26,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/ofed/libcxgb4/src/verbs.c#L320,verbs.c#L320,&qhp->ibv_qp
Operator Precedence,27,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/gfx/gl/SharedSurfaceEGL.cpp#L97,SharedSurfaceEGL.cpp#L97,!mGL || !mGL->MakeCurrent()
Operator Precedence,28,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/gpu/drm/i915/i915_gem.c#L2388,i915_gem.c#L2388,!i || sg->length >= max_segment || page_to_pfn(page) != last_pfn + 1
Operator Precedence,29,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/spi/spi-nuc900.c#L339,spi-nuc900.c#L339,&pdev->dev
Operator Precedence,30,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/usb/serial/f81534.c#L809,f81534.c#L809,&port->port
Operator Precedence,31,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/libquadmath/strtod/strtod_l.c#L188,strtod_l.c#L188,MIN_EXP - 1 - MANT_DIG
Operator Precedence,32,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/pinctrl/core.c#L199,core.c#L199,&pctldev->mutex
Operator Precedence,33,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/net/key/af_key.c#L191,af_key.c#L191,&sk->sk_write_queue
Operator Precedence,34,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/telnet/telnet/commands.c#L957,commands.c#L957,*c->variable
Operator Precedence,35,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/scsi/ipr.c#L5252,ipr.c#L5252,&ipr_cmd->s.ioasa.u.gata
Operator Precedence,36,https://github.com/WebKit/webkit/blob/e8c73206a09f734bc64f77d6275a727aa2811754/Source/ThirdParty/libwebrtc/Source/webrtc/api/mediaconstraintsinterface.cc#L216,mediaconstraintsinterface.cc#L216,&configuration->enable_dtls_srtp
Operator Precedence,37,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/fs/f2fs/super.c#L2178,super.c#L2178,FDEV(i).start_blk + (FDEV(i).total_segments << sbi->log_blocks_per_seg) - 1 + le32_to_cpu(raw_super->segment0_blkaddr)
Operator Precedence,38,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/net/xfrm/xfrm_state.c#L789,xfrm_state.c#L789,&net->xfrm.xfrm_state_lock
Operator Precedence,39,https://github.com/mongodb/mongo/blob/67f735e6705091659e2a8cf46a9285f09bcf749a/src/mongo/db/query/datetime/date_time_support.cpp#L391,date_time_support.cpp#L391,"std::unique_ptr < timelib_time, TimeZone::TimelibTimeDeleter > time(timelib_time_ctor())"
Post Increment,0,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/libstdc++-v3/testsuite/util/testsuite_character.h#L204,testsuite_character.h#L204,*to++
Post Increment,1,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/i2c/busses/i2c-kempld.c#L160,i2c-kempld.c#L160,msg->buf[i2c->pos++]
Post Increment,2,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/g++.dg/plugin/diagnostic-test-expressions-1.C#L89,diagnostic-test-expressions-1.C#L89,"__emit_expression_range(0, i++)"
Post Increment,3,https://github.com/WebKit/webkit/blob/e8c73206a09f734bc64f77d6275a727aa2811754/Source/WTF/wtf/dtoa.cpp#L1147,dtoa.cpp#L1147,*s++
Post Increment,4,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/staging/rtl8192e/rtllib_crypt_wep.c#L131,rtllib_crypt_wep.c#L131,*pos++
Post Increment,5,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/xz/src/liblzma/lzma/lzma2_encoder.c#L87,lzma2_encoder.c#L87,coder->buf[pos++]
Post Increment,6,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/media/webrtc/trunk/webrtc/voice_engine/test/cmd_test/voe_cmd_test.cc#L395,voe_cmd_test.cc#L395,"printf(""%i. Toggle CNG\n"", option_index++)"
Post Increment,7,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/pr42916.c#L12,pr42916.c#L12,*str++
Post Increment,8,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/gcclibs/libcpp/traditional.c#L191,traditional.c#L191,*pfile->out.cur++
Post Increment,9,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/intl/icu/source/common/patternprops.cpp#L204,patternprops.cpp#L204,*s++
Post Increment,10,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/lib/libc/string/strmode.c#L81,strmode.c#L81,*p++
Post Increment,11,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/intl/icu/source/common/uniset.cpp#L1789,uniset.cpp#L1789,buffer[k++]
Post Increment,12,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/third_party/rust/libz-sys/src/zlib-1.2.8/contrib/puff/puff.c#L280,puff.c#L280,"while (left--){
    code |= bitbuf & 1;
    bitbuf >>= 1;
    count = *next++;
    if (code - count < first){
        s->bitbuf = bitbuf;
        s->bitcnt = (s->bitcnt - len) & 7;
        return h->symbol[index + (code - first)];
    }
    index += count;
    first += count;
    first <<= 1;
    code <<= 1;
    len++;
}"
Post Increment,13,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/ethernet/agere/et131x.c#L2938,et131x.c#L2938,regs_buff[num++]
Post Increment,14,https://github.com/git/git/blob/ba78f398be65e941b93276680f68a81075716472/base85.c#L86,base85.c#L86,*data++
Post Increment,15,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/netinet/ip_mroute.c#L1088,ip_mroute.c#L1088,"if (nstl++)
    CTR1(KTR_IPMF, ""%s: multiple matches"", __func__);"
Post Increment,16,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/fs/nfsclient/nfs_clrpcops.c#L4347,nfs_clrpcops.c#L4347,*tl++
Post Increment,17,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/staging/rtl8192u/ieee80211/ieee80211_crypt_tkip.c#L334,ieee80211_crypt_tkip.c#L334,*pos++
Post Increment,18,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/s390/char/tty3270.c#L1190,tty3270.c#L1190,*cp++
Post Increment,19,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/isdn/hisax/l3dss1.c#L547,l3dss1.c#L547,*p++
Post Increment,20,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/binutils/opcodes/score-dis.c#L299,score-dis.c#L299,*c++
Post Increment,21,https://github.com/mysql/mysql-server/blob/0138556a55168da12eaf0bc3038947148d6b0863/storage/ndb/src/kernel/blocks/dbtup/DbtupMeta.cpp#L1611,DbtupMeta.cpp#L1611,dynfix_count++ + regTabPtr->m_attributes[ind].m_no_of_dyn_var
Post Increment,22,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/arch/m32r/platforms/oaks32r/io.c#L157,io.c#L157,"while (count--)
    *buf++ = *(volatile unsigned char*)portp;"
Post Increment,23,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/gpu/drm/radeon/r600.c#L2665,r600.c#L2665,be32_to_cpup(fw_data++)
Post Increment,24,https://github.com/mysql/mysql-server/blob/0138556a55168da12eaf0bc3038947148d6b0863/sql/partition_info.cc#L2129,partition_info.cc#L2129,subpart_field_buffers[i++]
Post Increment,25,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/net/dccp/options.c#L73,options.c#L73,*opt_ptr++
Post Increment,26,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/wpa/wpa_supplicant/wnm_sta.c#L467,wnm_sta.c#L467,*pos++
Post Increment,27,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/gfx/skia/skia/src/gpu/ops/GrMeshDrawOp.cpp#L75,GrMeshDrawOp.cpp#L75,fInlineUploads[currUploadIdx++]
Post Increment,28,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/usb/host/fotg210-hcd.c#L600,fotg210-hcd.c#L600,seen[seen_count++]
Post Increment,29,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/video/fbdev/aty/radeon_base.c#L1310,radeon_base.c#L1310,*transp++
Post Increment,30,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/binutils/gas/config/tc-ia64.c#L11835,tc-ia64.c#L11835,"while (prec--){
    number_to_chars_littleendian(lit, (long )(words[prec]), sizeof (LITTLENUM_TYPE));
    lit += sizeof (LITTLENUM_TYPE);
}"
Post Increment,31,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/fs/nfsserver/nfs_nfsdport.c#L1768,nfs_nfsdport.c#L1768,*tl++
Post Increment,32,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/nvi/vi/vs_line.c#L443,vs_line.c#L443,*kp++
Post Increment,33,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/fs/hfs/trans.c#L149,trans.c#L149,*dst++
Post Increment,34,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/sound/pci/ice1712/ice1724.c#L2704,ice1724.c#L2704,"snd_vt1724_pcm_spdif(ice, pcm_dev++)"
Post Increment,35,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/llvm/lib/LTO/LTO.cpp#L559,LTO.cpp#L559,*ResI++
Post Increment,36,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/boot/efi/libefi/efichar.c#L110,efichar.c#L110,*cp++
Post Increment,37,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/zstd/programs/datagen.c#L135,datagen.c#L135,buffPtr[pos++]
Post Increment,38,https://github.com/WebKit/webkit/blob/e8c73206a09f734bc64f77d6275a727aa2811754/Source/ThirdParty/libwebrtc/Source/webrtc/modules/audio_coding/codecs/isac/fix/source/decode_plc.c#L75,decode_plc.c#L75,*Out++
Post Increment,39,https://github.com/WebKit/webkit/blob/e8c73206a09f734bc64f77d6275a727aa2811754/Source/ThirdParty/libwebrtc/Source/third_party/protobuf/php/ext/google/protobuf/upb.c#L9551,upb.c#L9551,*(p++)
Pre Increment,0,https://github.com/vim/vim/blob/6ce650480844bfaa5410874416b4a2e15f40b870/src/xxd/xxd.c#L820,xxd.c#L820,l[++c]
Pre Increment,1,https://github.com/mongodb/mongo/blob/67f735e6705091659e2a8cf46a9285f09bcf749a/src/third_party/icu4c-57.1/source/i18n/collationrootelements.cpp#L213,collationrootelements.cpp#L213,elements[++index]
Pre Increment,2,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/scsi/BusLogic.c#L289,BusLogic.c#L289,ccb->serial = ++serial
Pre Increment,3,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/ethernet/chelsio/cxgb3/sge.c#L2485,sge.c#L2485,++q->credits >= (q->size / 4)
Pre Increment,4,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/pci/dwc/pci-dra7xx.c#L519,pci-dra7xx.c#L519,--i >= 0
Pre Increment,5,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.c-torture/execute/builtins/strcat.c#L62,strcat.c#L62,++d2 + 5
Pre Increment,6,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/gpu/drm/i915/i915_gem_request.c#L293,i915_gem_request.c#L293,!--i915->gt.active_requests
Pre Increment,7,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/scsi/ipr.c#L8250,ipr.c#L8250,++ioa_cfg->identify_hrrq_index < ioa_cfg->hrrq_num
Pre Increment,8,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/gfx/skia/skia/src/views/SkEvent.cpp#L361,SkEvent.cpp#L361,SkDEBUGCODE(--globals.fEventCounter)
Pre Increment,9,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/ethernet/freescale/fman/fman.c#L1881,fman.c#L1881,((ioread32be(&fman->fpm_regs->fm_rstc)) & FPM_RSTC_FM_RESET) && --count
Pre Increment,10,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/tcpdump/strtoaddr.c#L171,strtoaddr.c#L171,*++src
Pre Increment,11,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/fs/proc/proc_sysctl.c#L1534,proc_sysctl.c#L1534,*(--subheader)
Pre Increment,12,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/byacc/test/yacc/pure_calc.tab.c#L488,pure_calc.tab.c#L488,*++yystack.l_mark
Pre Increment,13,https://github.com/WebKit/webkit/blob/e8c73206a09f734bc64f77d6275a727aa2811754/Source/JavaScriptCore/yarr/YarrInterpreter.cpp#L1242,YarrInterpreter.cpp#L1242,!--remainingMatchCount
Pre Increment,14,https://github.com/git/git/blob/ba78f398be65e941b93276680f68a81075716472/builtin/pack-objects.c#L399,pack-objects.c#L399,dheader[--pos]
Pre Increment,15,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/modules/pdfium/pdfium/core/fpdftext/cpdf_textpage.cpp#L1234,cpdf_textpage.cpp#L1234,strCurText.GetAt(--nIndex)
Pre Increment,16,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/lib/Lex/LiteralSupport.cpp#L469,LiteralSupport.cpp#L469,*--ResultBuf
Pre Increment,17,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/vect/pr18536.c#L10,pr18536.c#L10,++a < 4
Pre Increment,18,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/fec_test_helper.cc#L104,fec_test_helper.cc#L104,return ++seq_num_;
Pre Increment,19,https://github.com/WebKit/webkit/blob/e8c73206a09f734bc64f77d6275a727aa2811754/PerformanceTests/StitchMarker/wtf/text/IntegerToStringConversion.h#L75,IntegerToStringConversion.h#L75,*--p
Pre Increment,20,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/telnet/telnet/commands.c#L188,commands.c#L188,*++cp
Pre Increment,21,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/crypto/openssh/rijndael.c#L651,rijndael.c#L651,++i == 10
Pre Increment,22,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/libgcc/config/sol2/gmon.c#L357,gmon.c#L357,toindex = ++tos[0].link
Pre Increment,23,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/atomic/pr65345-4.c#L20,pr65345-4.c#L20,(int)++i
Pre Increment,24,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/media/rc/sir_ir.c#L165,sir_ir.c#L165,++counter > 256
Pre Increment,25,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/firewire/net.c#L1335,net.c#L1335,++dev->queued_datagrams == FWNET_MAX_QUEUED_DATAGRAMS
Pre Increment,26,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/sys/bitstring.h#L240,bitstring.h#L240,*(++_curbitstr)
Pre Increment,27,https://github.com/mongodb/mongo/blob/67f735e6705091659e2a8cf46a9285f09bcf749a/src/third_party/boost-1.60.0/boost/chrono/io/time_point_get.hpp#L136,time_point_get.hpp#L136,++pattern == pat_end
Pre Increment,28,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/gcc/gen-protos.c#L90,gen-protos.c#L90,--param_nesting == 0
Pre Increment,29,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/sound/soc/au1x/psc-ac97.c#L94,psc-ac97.c#L94,"do{
    udelay(21);
    if (__raw_readl(AC97_EVNT(pscdata)) & PSC_AC97EVNT_CD)
        break;
} while (--tmo);"
Pre Increment,30,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/crypto/openssh/openbsd-compat/vis.c#L211,vis.c#L211,*++src
Pre Increment,31,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sbin/camcontrol/camcontrol.c#L2976,camcontrol.c#L2976,--pwd.revision == 0
Pre Increment,32,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/ethernet/chelsio/cxgb4vf/sge.c#L928,sge.c#L928,--nfrags == 0
Pre Increment,33,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/js/src/shell/js.cpp#L7923,js.cpp#L7923,args.rval().setInt32(++accessed)
Pre Increment,34,https://github.com/WebKit/webkit/blob/e8c73206a09f734bc64f77d6275a727aa2811754/Source/WTF/wtf/MD5.cpp#L86,MD5.cpp#L86,"do{
    uint32_t t = static_cast<uint32_t>buf[3] << 8 | buf[2] << 16 | buf[1] << 8 | buf[0];
    ASSERT_WITH_MESSAGE(!(reinterpret_cast<uintptr_t>buf % sizeof (t)), ""alignment error of buf"");
    memcpy(buf, &t, sizeof (t));
    buf += sizeof (t);
} while (--longs);"
Pre Increment,35,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/crypto/openssl/apps/srp.c#L328,srp.c#L328,--argc < 1
Pre Increment,36,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/tty/serial/pic32_uart.c#L318,pic32_uart.c#L318,--max_count == 0
Pre Increment,37,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/nvi/vi/v_section.c#L194,v_section.c#L194,!--cnt
Pre Increment,38,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/third_party/aom/aom_dsp/x86/blend_a64_mask_sse4.c#L187,blend_a64_mask_sse4.c#L187,"do{
    int c;
    for (c = 0;c < w;c += 16){
        const __m128i v_rl_b = xx_loadu_128(mask + 2 * c);
        const __m128i v_rh_b = xx_loadu_128(mask + 2 * c + 16);
        const __m128i v_al_b = _mm_avg_epu8(v_rl_b, _mm_srli_si128(v_rl_b, 1));
        const __m128i v_ah_b = _mm_avg_epu8(v_rh_b, _mm_srli_si128(v_rh_b, 1));
        const __m128i v_m0l_w = _mm_and_si128(v_al_b, v_zmask_b);
        const __m128i v_m0h_w = _mm_and_si128(v_ah_b, v_zmask_b);
        const __m128i v_m1l_w = _mm_sub_epi16(v_maxval_w, v_m0l_w);
        const __m128i v_m1h_w = _mm_sub_epi16(v_maxval_w, v_m0h_w);
        const __m128i v_resl_w = blend_8(src0 + c, src1 + c, v_m0l_w, v_m1l_w);
        const __m128i v_resh_w = blend_8(src0 + c + 8, src1 + c + 8, v_m0h_w, v_m1h_w);
        const __m128i v_res_b = _mm_packus_epi16(v_resl_w, v_resh_w);
        xx_storeu_128(dst + c, v_res_b);
    }
    dst += dst_stride;
    src0 += src0_stride;
    src1 += src1_stride;
    mask += mask_stride;
} while (--h);"
