subject,start_offset,end_offset,code,text
4642,21560,21735,Incorrect Semantics,"Yeah, ok, and the alternatives would be

Subject:            26:58          That it would need to be a ceil. So it would actually truncate the value. So 1.99 would become one."
4642,21560,21735,Counterfactual Semantics,"Yeah, ok, and the alternatives would be

Subject:            26:58          That it would need to be a ceil. So it would actually truncate the value. So 1.99 would become one."
4642,21818,21871,Multiple Possible Semantics," So it's either a floor, it's a ceil or it's a round."
4642,23131,23273,Would RTFM,"Because it can be surprising and subtle and like, oh my God, I have to read the C rules again for this [inaudible], and then I'm like. So yeah"
4642,23510,23841,Recurring Problem,"Right? So that's the thing that you say like, ah, this is one of those rules that you're probably going to get it wrong. So yeah, it would have been fair if I would've been fair if I would've done a three or a four, but yeah that's typically one of those very subtle things that you know you're going to get it wrong at some point."
4642,24186,24568,Causes of Confusion,"No, except I of course was sloppy here. It's one of the funny things as an engineer which is also why you have to reviews. Is that even if you think like that you're obvious, theres still kind of. So you have like logic errors if your program is fundamentally wrong and you fundamentally read it wrong or something like that. Like that wrongness. And you have things like sloppiness"
4642,24186,24568,Code Review,"No, except I of course was sloppy here. It's one of the funny things as an engineer which is also why you have to reviews. Is that even if you think like that you're obvious, theres still kind of. So you have like logic errors if your program is fundamentally wrong and you fundamentally read it wrong or something like that. Like that wrongness. And you have things like sloppiness"
4642,24186,24568,Caught Own Mistake Before Prompted,"No, except I of course was sloppy here. It's one of the funny things as an engineer which is also why you have to reviews. Is that even if you think like that you're obvious, theres still kind of. So you have like logic errors if your program is fundamentally wrong and you fundamentally read it wrong or something like that. Like that wrongness. And you have things like sloppiness"
4642,24676,24844,Incorrect Semantics,"But I initially wrote two, so you feel very confident in your understanding of how it works and how it's supposed to work and then you just make a sloppy two out of it."
4642,24676,24844,Sure,"But I initially wrote two, so you feel very confident in your understanding of how it works and how it's supposed to work and then you just make a sloppy two out of it."
4642,24954,25157,Causes of Confusion,"Yes. But both are very, and this is one of the things that you also like in computer science you always get hammered in, it's like both are equally very present, clear and present dangers in engineering."
4642,25193,25785,Anecdote," Because I guess the impact of either type of mistake. Yes. So sloppy's like so, and this is the funny thing, like in review is that if you review code, people often focus on the subtle hard to understand parts and trying to really understand them all. But if somebody writes a constant equals 2, nobody gives a second thought. Like is your constant really reasonable value. Like somebody puts in K gravity equals eight dot nine ba da da da da, and nobody thinks a second time. Like, my God, you meant 9.8. So that's like, people are sloppy, trivial things. Every [inaudible] engineering too."
4642,25193,25785,Causes of Confusion," Because I guess the impact of either type of mistake. Yes. So sloppy's like so, and this is the funny thing, like in review is that if you review code, people often focus on the subtle hard to understand parts and trying to really understand them all. But if somebody writes a constant equals 2, nobody gives a second thought. Like is your constant really reasonable value. Like somebody puts in K gravity equals eight dot nine ba da da da da, and nobody thinks a second time. Like, my God, you meant 9.8. So that's like, people are sloppy, trivial things. Every [inaudible] engineering too."
